Date_Reported,Cumulative_Cases
07/01/2024,107133
14/01/2024,107233
21/01/2024,107271
28/01/2024,107292
04/02/2024,107322
11/02/2024,107323
18/02/2024,107325
25/02/2024,107326
03/03/2024,107327
10/03/2024,107327
17/03/2024,107327
24/03/2024,107355
31/03/2024,107357
07/04/2024,107365
14/04/2024,107365
21/04/2024,107371
28/04/2024,107394
05/05/2024,107423
12/05/2024,107443
19/05/2024,107451
26/05/2024,107454
02/06/2024,107463
09/06/2024,107468
16/06/2024,107469
23/06/2024,107472
30/06/2024,107475
07/07/2024,107479
14/07/2024,107481
21/07/2024,107481
28/07/2024,107481
04/08/2024,107481
11/08/2024,107481
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,0
22/03/2020,0
29/03/2020,2
05/04/2020,3
12/04/2020,3
19/04/2020,3
26/04/2020,3
03/05/2020,3
10/05/2020,3
17/05/2020,3
24/05/2020,3
31/05/2020,3
07/06/2020,3
14/06/2020,3
21/06/2020,3
28/06/2020,3
05/07/2020,3
12/07/2020,3
19/07/2020,3
26/07/2020,3
02/08/2020,3
09/08/2020,3
16/08/2020,3
23/08/2020,3
30/08/2020,3
06/09/2020,3
13/09/2020,3
20/09/2020,3
27/09/2020,3
04/10/2020,3
11/10/2020,3
18/10/2020,3
25/10/2020,3
01/11/2020,3
08/11/2020,3
15/11/2020,3
22/11/2020,3
29/11/2020,4
06/12/2020,7
13/12/2020,10
20/12/2020,10
27/12/2020,12
03/01/2021,15
10/01/2021,15
17/01/2021,15
24/01/2021,15
31/01/2021,17
07/02/2021,17
14/02/2021,18
21/02/2021,18
28/02/2021,18
07/03/2021,18
14/03/2021,21
21/03/2021,22
28/03/2021,23
04/04/2021,25
11/04/2021,29
18/04/2021,29
25/04/2021,58
02/05/2021,93
09/05/2021,99
16/05/2021,109
23/05/2021,109
30/05/2021,109
06/06/2021,109
13/06/2021,109
20/06/2021,109
27/06/2021,109
04/07/2021,111
11/07/2021,111
18/07/2021,112
25/07/2021,113
01/08/2021,114
08/08/2021,114
15/08/2021,127
22/08/2021,154
29/08/2021,194
05/09/2021,279
12/09/2021,312
19/09/2021,331
26/09/2021,364
03/10/2021,425
10/10/2021,544
17/10/2021,668
24/10/2021,793
31/10/2021,892
07/11/2021,1039
14/11/2021,1109
21/11/2021,1268
28/11/2021,1334
05/12/2021,1414
12/12/2021,1523
19/12/2021,1592
26/12/2021,1646
02/01/2022,1674
09/01/2022,1777
16/01/2022,2040
23/01/2022,2187
30/01/2022,2324
06/02/2022,2384
13/02/2022,2458
20/02/2022,2506
27/02/2022,2528
06/03/2022,2555
13/03/2022,2574
20/03/2022,2594
27/03/2022,2633
03/04/2022,2700
10/04/2022,2717
17/04/2022,2731
24/04/2022,2731
01/05/2022,2788
08/05/2022,2788
15/05/2022,2984
22/05/2022,3116
29/05/2022,3203
05/06/2022,3294
12/06/2022,3342
19/06/2022,3374
26/06/2022,3411
03/07/2022,3456
10/07/2022,3476
17/07/2022,3496
24/07/2022,3535
31/07/2022,3580
07/08/2022,3620
14/08/2022,3620
21/08/2022,3746
28/08/2022,3805
04/09/2022,3837
11/09/2022,3851
18/09/2022,3856
25/09/2022,3858
02/10/2022,3865
09/10/2022,3866
16/10/2022,3866
23/10/2022,3866
30/10/2022,3866
06/11/2022,3866
13/11/2022,3866
20/11/2022,3866
27/11/2022,3866
04/12/2022,3904
11/12/2022,3904
18/12/2022,3904
25/12/2022,3904
01/01/2023,3904
08/01/2023,3904
15/01/2023,3904
22/01/2023,3904
29/01/2023,3904
05/02/2023,3904
12/02/2023,3904
19/02/2023,3904
26/02/2023,3904
05/03/2023,3904
12/03/2023,3904
19/03/2023,3904
26/03/2023,3904
02/04/2023,3904
09/04/2023,3904
16/04/2023,3904
23/04/2023,3904
30/04/2023,3904
07/05/2023,3904
14/05/2023,3904
21/05/2023,3904
28/05/2023,3904
04/06/2023,3904
11/06/2023,3904
18/06/2023,3904
25/06/2023,3904
02/07/2023,3904
09/07/2023,3904
16/07/2023,3904
23/07/2023,3904
30/07/2023,3904
06/08/2023,3904
13/08/2023,3904
20/08/2023,3904
27/08/2023,3904
03/09/2023,3904
10/09/2023,3904
17/09/2023,3904
24/09/2023,3904
01/10/2023,3904
08/10/2023,3904
15/10/2023,3904
22/10/2023,3904
29/10/2023,3904
05/11/2023,3904
12/11/2023,3904
19/11/2023,3904
26/11/2023,3904
03/12/2023,3904
10/12/2023,3904
17/12/2023,3904
24/12/2023,3904
31/12/2023,3904
07/01/2024,3904
14/01/2024,3904
21/01/2024,3904
28/01/2024,3904
04/02/2024,3904
11/02/2024,3904
18/02/2024,3904
25/02/2024,3904
03/03/2024,3904
10/03/2024,3904
17/03/2024,3904
24/03/2024,3904
31/03/2024,3904
07/04/2024,3904
14/04/2024,3904
21/04/2024,3904
28/04/2024,3904
05/05/2024,3904
12/05/2024,3904
19/05/2024,3904
26/05/2024,3904
02/06/2024,3904
09/06/2024,3904
16/06/2024,3904
23/06/2024,3904
30/06/2024,3904
07/07/2024,3904
14/07/2024,3904
21/07/2024,3904
28/07/2024,3904
04/08/2024,3904
11/08/2024,3904
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,1
22/03/2020,1
29/03/2020,7
05/04/2020,7
12/04/2020,21
19/04/2020,23
26/04/2020,24
03/05/2020,24
10/05/2020,25
17/05/2020,25
24/05/2020,25
31/05/2020,25
07/06/2020,25
14/06/2020,26
21/06/2020,26
28/06/2020,65
05/07/2020,68
12/07/2020,74
19/07/2020,76
26/07/2020,82
02/08/2020,91
09/08/2020,92
16/08/2020,93
23/08/2020,94
30/08/2020,94
06/09/2020,95
13/09/2020,95
20/09/2020,95
27/09/2020,98
04/10/2020,106
11/10/2020,111
18/10/2020,113
25/10/2020,122
01/11/2020,127
08/11/2020,130
15/11/2020,133
22/11/2020,139
29/11/2020,141
06/12/2020,144
13/12/2020,147
20/12/2020,152
27/12/2020,155
03/01/2021,159
10/01/2021,169
17/01/2021,187
24/01/2021,195
31/01/2021,218
07/02/2021,277
14/02/2021,427
21/02/2021,598
28/02/2021,726
07/03/2021,813
14/03/2021,962
21/03/2021,1033
28/03/2021,1122
04/04/2021,1170
11/04/2021,1182
18/04/2021,1213
25/04/2021,1227
02/05/2021,1229
09/05/2021,1237
16/05/2021,1251
23/05/2021,1255
30/05/2021,1259
06/06/2021,1263
13/06/2021,1263
20/06/2021,1263
27/06/2021,1263
04/07/2021,1264
11/07/2021,1266
18/07/2021,1268
25/07/2021,1280
01/08/2021,1303
08/08/2021,1328
15/08/2021,1372
22/08/2021,1490
29/08/2021,1638
05/09/2021,1759
12/09/2021,2153
19/09/2021,2603
26/09/2021,2902
03/10/2021,3403
10/10/2021,3738
17/10/2021,3888
24/10/2021,4010
31/10/2021,4040
07/11/2021,4078
14/11/2021,4118
21/11/2021,4133
28/11/2021,4141
05/12/2021,4147
12/12/2021,4159
19/12/2021,4198
26/12/2021,4229
02/01/2022,4411
09/01/2022,4844
16/01/2022,5321
23/01/2022,5931
30/01/2022,6558
06/02/2022,6732
13/02/2022,7331
20/02/2022,7408
27/02/2022,7437
06/03/2022,7455
13/03/2022,7466
20/03/2022,7470
27/03/2022,7482
03/04/2022,7493
10/04/2022,7511
17/04/2022,7535
24/04/2022,7571
01/05/2022,7626
08/05/2022,7663
15/05/2022,7721
22/05/2022,7942
29/05/2022,8119
05/06/2022,8332
12/06/2022,8492
19/06/2022,8581
26/06/2022,8625
03/07/2022,8656
10/07/2022,8686
17/07/2022,8704
24/07/2022,8736
31/07/2022,8773
07/08/2022,8787
14/08/2022,8820
21/08/2022,8895
28/08/2022,8949
04/09/2022,8974
11/09/2022,8974
18/09/2022,9008
25/09/2022,9089
02/10/2022,9098
09/10/2022,9106
16/10/2022,9106
23/10/2022,9106
30/10/2022,9106
06/11/2022,9106
13/11/2022,9106
20/11/2022,9106
27/11/2022,9106
04/12/2022,9106
11/12/2022,9106
18/12/2022,9106
25/12/2022,9106
01/01/2023,9106
08/01/2023,9106
15/01/2023,9106
22/01/2023,9106
29/01/2023,9106
05/02/2023,9106
12/02/2023,9106
19/02/2023,9106
26/02/2023,9106
05/03/2023,9106
12/03/2023,9106
19/03/2023,9106
26/03/2023,9106
02/04/2023,9106
09/04/2023,9106
16/04/2023,9106
23/04/2023,9106
30/04/2023,9106
07/05/2023,9106
14/05/2023,9106
21/05/2023,9106
28/05/2023,9106
04/06/2023,9106
11/06/2023,9106
18/06/2023,9106
25/06/2023,9106
02/07/2023,9106
09/07/2023,9106
16/07/2023,9106
23/07/2023,9106
30/07/2023,9106
06/08/2023,9106
13/08/2023,9106
20/08/2023,9106
27/08/2023,9106
03/09/2023,9106
10/09/2023,9106
17/09/2023,9106
24/09/2023,9106
01/10/2023,9106
08/10/2023,9106
15/10/2023,9106
22/10/2023,9106
29/10/2023,9106
05/11/2023,9106
12/11/2023,9106
19/11/2023,9106
26/11/2023,9106
03/12/2023,9106
10/12/2023,9106
17/12/2023,9106
24/12/2023,9106
31/12/2023,9106
07/01/2024,9106
14/01/2024,9106
21/01/2024,9106
28/01/2024,9106
04/02/2024,9106
11/02/2024,9106
18/02/2024,9106
25/02/2024,9106
03/03/2024,9106
10/03/2024,9106
17/03/2024,9106
24/03/2024,9106
31/03/2024,9106
07/04/2024,9106
14/04/2024,9106
21/04/2024,9106
28/04/2024,9106
05/05/2024,9106
12/05/2024,9106
19/05/2024,9106
26/05/2024,9106
02/06/2024,9106
09/06/2024,9106
16/06/2024,9106
23/06/2024,9106
30/06/2024,9106
07/07/2024,9106
14/07/2024,9106
21/07/2024,9106
28/07/2024,9106
04/08/2024,9106
11/08/2024,9106
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,22
15/03/2020,131
22/03/2020,536
29/03/2020,1282
05/04/2020,2073
12/04/2020,2990
19/04/2020,4066
26/04/2020,5464
03/05/2020,6753
10/05/2020,8650
17/05/2020,11560
24/05/2020,16621
31/05/2020,22406
07/06/2020,29703
14/06/2020,40388
21/06/2020,54438
28/06/2020,73445
05/07/2020,93640
12/07/2020,118611
19/07/2020,150183
26/07/2020,189430
02/08/2020,231395
09/08/2020,283036
16/08/2020,331713
23/08/2020,382896
30/08/2020,451875
06/09/2020,524195
13/09/2020,602353
20/09/2020,677683
27/09/2020,759395
04/10/2020,846449
11/10/2020,942666
18/10/2020,1038648
25/10/2020,1136236
01/11/2020,1217740
08/11/2020,1288465
15/11/2020,1355594
22/11/2020,1413481
29/11/2020,1461515
06/12/2020,1504277
13/12/2020,1539591
20/12/2020,1585045
27/12/2020,1629908
03/01/2021,1690372
10/01/2021,1775105
17/01/2021,1853051
24/01/2021,1932367
31/01/2021,1993552
07/02/2021,2044821
14/02/2021,2095565
21/02/2021,2138252
28/02/2021,2182953
07/03/2021,2226676
14/03/2021,2276955
21/03/2021,2328586
28/03/2021,2400067
04/04/2021,2494044
11/04/2021,2647413
18/04/2021,2811936
25/04/2021,2977690
02/05/2021,3119183
09/05/2021,3263891
16/05/2021,3429880
23/05/2021,3664540
30/05/2021,3872872
06/06/2021,4068077
13/06/2021,4230846
20/06/2021,4368482
27/06/2021,4501629
04/07/2021,4627073
11/07/2021,4735954
18/07/2021,4841064
25/07/2021,4929412
01/08/2021,5016637
08/08/2021,5097074
15/08/2021,5159380
22/08/2021,5206634
29/08/2021,5244899
05/09/2021,5273430
12/09/2021,5293290
19/09/2021,5307511
26/09/2021,5318508
03/10/2021,5327758
10/10/2021,5334391
17/10/2021,5341605
24/10/2021,5350202
31/10/2021,5359226
07/11/2021,5367868
14/11/2021,5377283
21/11/2021,5387530
28/11/2021,5399385
05/12/2021,5415148
12/12/2021,5435325
19/12/2021,5473126
26/12/2021,5559916
02/01/2022,5821928
09/01/2022,6469649
16/01/2022,7240336
23/01/2022,7968118
30/01/2022,8400422
06/02/2022,8627251
13/02/2022,8751916
20/02/2022,8835152
27/02/2022,8899363
06/03/2022,8935976
13/03/2022,8967916
20/03/2022,9001945
27/03/2022,9017872
03/04/2022,9030866
10/04/2022,9040703
17/04/2022,9047398
24/04/2022,9072230
01/05/2022,9083673
08/05/2022,9101319
15/05/2022,9135308
22/05/2022,9178795
29/05/2022,9230573
05/06/2022,9276618
12/06/2022,9313453
19/06/2022,9341492
26/06/2022,9367172
03/07/2022,9394326
10/07/2022,9426171
17/07/2022,9465827
24/07/2022,9507562
31/07/2022,9560307
07/08/2022,9602534
14/08/2022,9633732
21/08/2022,9658391
28/08/2022,9678225
04/09/2022,9689861
11/09/2022,9697763
18/09/2022,9703938
25/09/2022,9708420
02/10/2022,9711355
09/10/2022,9713594
16/10/2022,9715464
23/10/2022,9717546
30/10/2022,9718875
06/11/2022,9720232
13/11/2022,9721718
20/11/2022,9723924
27/11/2022,9727247
04/12/2022,9739856
11/12/2022,9766975
18/12/2022,9829236
25/12/2022,9891139
01/01/2023,9963697
08/01/2023,10004679
15/01/2023,10024095
22/01/2023,10032709
29/01/2023,10037135
05/02/2023,10040329
12/02/2023,10042136
19/02/2023,10043308
26/02/2023,10044125
05/03/2023,10044957
12/03/2023,10044957
19/03/2023,10044957
26/03/2023,10044957
02/04/2023,10044957
09/04/2023,10044957
16/04/2023,10044957
23/04/2023,10044957
30/04/2023,10044957
07/05/2023,10044957
14/05/2023,10044957
21/05/2023,10044957
28/05/2023,10044957
04/06/2023,10044957
11/06/2023,10044957
18/06/2023,10044957
25/06/2023,10044957
02/07/2023,10044957
09/07/2023,10044957
16/07/2023,10044957
23/07/2023,10044957
30/07/2023,10044957
06/08/2023,10044957
13/08/2023,10044957
20/08/2023,10044957
27/08/2023,10044957
03/09/2023,10044957
10/09/2023,10044957
17/09/2023,10044957
24/09/2023,10044957
01/10/2023,10044957
08/10/2023,10044957
15/10/2023,10044957
22/10/2023,10044957
29/10/2023,10044957
05/11/2023,10044957
12/11/2023,10044957
19/11/2023,10044957
26/11/2023,10044957
03/12/2023,10044957
10/12/2023,10044957
17/12/2023,10044957
24/12/2023,10044957
31/12/2023,10044957
07/01/2024,10047173
14/01/2024,10051206
21/01/2024,10057795
28/01/2024,10066821
04/02/2024,10075722
11/02/2024,10081919
18/02/2024,10085666
25/02/2024,10089748
03/03/2024,10092771
10/03/2024,10094861
17/03/2024,10096777
24/03/2024,10098095
31/03/2024,10098768
07/04/2024,10099183
14/04/2024,10099460
21/04/2024,10099669
28/04/2024,10099820
05/05/2024,10099941
12/05/2024,10100019
19/05/2024,10100112
26/05/2024,10100228
02/06/2024,10100335
09/06/2024,10100466
16/06/2024,10100601
23/06/2024,10100722
30/06/2024,10100832
07/07/2024,10100914
14/07/2024,10100993
21/07/2024,10101089
28/07/2024,10101180
04/08/2024,10101266
11/08/2024,10101328
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,1
15/03/2020,20
22/03/2020,190
29/03/2020,424
05/04/2020,822
12/04/2020,1013
19/04/2020,1291
26/04/2020,1746
03/05/2020,2386
10/05/2020,3313
17/05/2020,4472
24/05/2020,6661
31/05/2020,9282
07/06/2020,13130
14/06/2020,16667
21/06/2020,20268
28/06/2020,24645
05/07/2020,28606
12/07/2020,31969
19/07/2020,34877
26/07/2020,37317
02/08/2020,39050
09/08/2020,40410
16/08/2020,41663
23/08/2020,42792
30/08/2020,43750
06/09/2020,44783
13/09/2020,45862
20/09/2020,47431
27/09/2020,49400
04/10/2020,52496
11/10/2020,56451
18/10/2020,64694
25/10/2020,77837
01/11/2020,92254
08/11/2020,106424
15/11/2020,117337
22/11/2020,126224
29/11/2020,134768
06/12/2020,141937
13/12/2020,148325
20/12/2020,153825
27/12/2020,157834
03/01/2021,160027
10/01/2021,162131
17/01/2021,164586
24/01/2021,166036
31/01/2021,167026
07/02/2021,168088
14/02/2021,169167
21/02/2021,170402
28/02/2021,172058
07/03/2021,174679
14/03/2021,178385
21/03/2021,183713
28/03/2021,190317
04/04/2021,196634
11/04/2021,202817
18/04/2021,208520
25/04/2021,213288
02/05/2021,216863
09/05/2021,219270
16/05/2021,220860
23/05/2021,221948
30/05/2021,222636
06/06/2021,223180
13/06/2021,223682
20/06/2021,224227
27/06/2021,224797
04/07/2021,225553
11/07/2021,226388
18/07/2021,227430
25/07/2021,228798
01/08/2021,230339
08/08/2021,232157
15/08/2021,234558
22/08/2021,237634
29/08/2021,241336
05/09/2021,245025
12/09/2021,248850
19/09/2021,253600
26/09/2021,258545
03/10/2021,264690
10/10/2021,272356
17/10/2021,281991
24/10/2021,295368
31/10/2021,308326
07/11/2021,320433
14/11/2021,328963
21/11/2021,334075
28/11/2021,337931
05/12/2021,340723
12/12/2021,342538
19/12/2021,343636
26/12/2021,344481
02/01/2022,345007
09/01/2022,345855
16/01/2022,347617
23/01/2022,351711
30/01/2022,366433
06/02/2022,389957
13/02/2022,406379
20/02/2022,415464
27/02/2022,419693
06/03/2022,421341
13/03/2022,422004
20/03/2022,422307
27/03/2022,422458
03/04/2022,422574
10/04/2022,422677
17/04/2022,422762
24/04/2022,422825
01/05/2022,422871
08/05/2022,422892
15/05/2022,422917
22/05/2022,422935
29/05/2022,422960
05/06/2022,422963
12/06/2022,423006
19/06/2022,423044
26/06/2022,423104
03/07/2022,423243
10/07/2022,423417
17/07/2022,423771
24/07/2022,424400
31/07/2022,425365
07/08/2022,426799
14/08/2022,428648
21/08/2022,430361
28/08/2022,432274
04/09/2022,434398
11/09/2022,436727
18/09/2022,438813
25/09/2022,440955
02/10/2022,442386
09/10/2022,443296
16/10/2022,443993
23/10/2022,444380
30/10/2022,444611
06/11/2022,444783
13/11/2022,444968
20/11/2022,445114
27/11/2022,445262
04/12/2022,445381
11/12/2022,445472
18/12/2022,445525
25/12/2022,445583
01/01/2023,445620
08/01/2023,445652
15/01/2023,445691
22/01/2023,445760
29/01/2023,445848
05/02/2023,445953
12/02/2023,446063
19/02/2023,446233
26/02/2023,446463
05/03/2023,446819
12/03/2023,447289
19/03/2023,447730
26/03/2023,448151
02/04/2023,448458
09/04/2023,448707
16/04/2023,448846
23/04/2023,448980
30/04/2023,449062
07/05/2023,449113
14/05/2023,449148
21/05/2023,449169
28/05/2023,449203
04/06/2023,449213
11/06/2023,449222
18/06/2023,449231
25/06/2023,449233
02/07/2023,449255
09/07/2023,449260
16/07/2023,449263
23/07/2023,449273
30/07/2023,449282
06/08/2023,449293
13/08/2023,449299
20/08/2023,449320
27/08/2023,449357
03/09/2023,449388
10/09/2023,449465
17/09/2023,449528
24/09/2023,449650
01/10/2023,449867
08/10/2023,450100
15/10/2023,450334
22/10/2023,450570
29/10/2023,450732
05/11/2023,450873
12/11/2023,450992
19/11/2023,451107
26/11/2023,451204
03/12/2023,451272
10/12/2023,451353
17/12/2023,451426
24/12/2023,451426
31/12/2023,451426
07/01/2024,451477
14/01/2024,451556
21/01/2024,451617
28/01/2024,451665
04/02/2024,451714
11/02/2024,451766
18/02/2024,451804
25/02/2024,451804
03/03/2024,451804
10/03/2024,451830
17/03/2024,451861
24/03/2024,451888
31/03/2024,451917
07/04/2024,451946
14/04/2024,451981
21/04/2024,452010
28/04/2024,452010
05/05/2024,452040
12/05/2024,452064
19/05/2024,452096
26/05/2024,452136
02/06/2024,452175
09/06/2024,452219
16/06/2024,452273
23/06/2024,452273
30/06/2024,452273
07/07/2024,452273
14/07/2024,452273
21/07/2024,452273
28/07/2024,452273
04/08/2024,452273
11/08/2024,452273
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,0
22/03/2020,5
29/03/2020,46
05/04/2020,64
12/04/2020,92
19/04/2020,96
26/04/2020,100
03/05/2020,100
10/05/2020,101
17/05/2020,101
24/05/2020,101
31/05/2020,101
07/06/2020,101
14/06/2020,101
21/06/2020,101
28/06/2020,101
05/07/2020,104
12/07/2020,105
19/07/2020,108
26/07/2020,117
02/08/2020,120
09/08/2020,263
16/08/2020,894
23/08/2020,1387
30/08/2020,1848
06/09/2020,2292
13/09/2020,2819
20/09/2020,3382
27/09/2020,3756
04/10/2020,3998
11/10/2020,4150
18/10/2020,4285
25/10/2020,4389
01/11/2020,4472
08/11/2020,4564
15/11/2020,4639
22/11/2020,4693
29/11/2020,4791
06/12/2020,4923
13/12/2020,5011
20/12/2020,5124
27/12/2020,5228
03/01/2021,5442
10/01/2021,5883
17/01/2021,6296
24/01/2021,6623
31/01/2021,6858
07/02/2021,7134
14/02/2021,7338
21/02/2021,7553
28/02/2021,7804
07/03/2021,8009
14/03/2021,8272
21/03/2021,8624
28/03/2021,9073
04/04/2021,9503
11/04/2021,9896
18/04/2021,10219
25/04/2021,10469
02/05/2021,10608
09/05/2021,10737
16/05/2021,10826
23/05/2021,10892
30/05/2021,10957
06/06/2021,11018
13/06/2021,11069
20/06/2021,11099
27/06/2021,11125
04/07/2021,11140
11/07/2021,11161
18/07/2021,11198
25/07/2021,11292
01/08/2021,11584
08/08/2021,12128
15/08/2021,12929
22/08/2021,13719
29/08/2021,14318
05/09/2021,14719
12/09/2021,14991
19/09/2021,15177
26/09/2021,15351
03/10/2021,15500
10/10/2021,15587
17/10/2021,15692
24/10/2021,15779
31/10/2021,15882
07/11/2021,15949
14/11/2021,16057
21/11/2021,16149
28/11/2021,16263
05/12/2021,16392
12/12/2021,16531
19/12/2021,16716
26/12/2021,17165
02/01/2022,19719
09/01/2022,25254
16/01/2022,29694
23/01/2022,31835
30/01/2022,32718
06/02/2022,33200
13/02/2022,33436
20/02/2022,33568
27/02/2022,33655
06/03/2022,33684
13/03/2022,33732
20/03/2022,33817
27/03/2022,33843
03/04/2022,33966
10/04/2022,34089
17/04/2022,34264
24/04/2022,34446
01/05/2022,34693
08/05/2022,34965
15/05/2022,35334
22/05/2022,35920
29/05/2022,36564
05/06/2022,37352
